ID Pelanggan,Nama Pelanggan,Waktu Pembelian,Jumlah Pembelian
1797,Ali Maulana,2024-08-22 22:24:25,381443.94
1798,Ajeng Amelia,2024-04-07 20:45:45,364115.62
1799,Gilbert Oktaviani,2024-08-13 13:01:44,495975.05
1800,Tari Ramadhan,2024-02-21 06:18:14,75465.91
1801,Jamil Ramdhan,2024-12-16 18:42:02,349322.5
1802,Erlangga Surya,2024-04-11 00:49:43,467773.41
1803,Pram Aji,2024-09-04 19:13:04,381192.41
1804,Andi Basuki,2024-06-22 21:47:15,392374.15
1805,Lusi Firmansyah,2024-07-06 10:36:02,160735.52
1806,Mega Yunita,2024-01-28 09:50:08,340952.45
1807,Siska Hidayat,2024-12-05 19:54:09,448694.56
1808,Teguh Yunita,2024-04-13 18:04:07,440189.01
1809,Tiara Sulistyo,2024-12-18 18:02:20,120783.16
1810,Danu Intan,2024-12-29 00:20:17,35098.63
1811,Danu Wibowo,2024-08-12 21:02:40,260454.58
1812,Citra Nugraheni,2024-03-14 15:11:00,336453.03
1813,Salsa Sutrisno,2024-09-26 17:12:58,349171.0
1814,Jamal Kusnadi,2024-10-24 21:36:03,351990.8
1815,Indra Oktaviani,2024-05-13 19:06:11,468867.91
1816,Dudung Subianto,2024-04-19 01:40:03,140864.93
1817,Iqbal Supriyadi,2024-07-27 18:37:53,410768.15
1818,Zain Supriyadi,2024-02-25 19:33:00,493650.66
1819,Niko Hardiansyah,2024-04-10 11:02:29,238193.33
1820,Ajeng Putra,2024-11-17 04:26:33,324299.81
1821,Yohan Aji,2024-10-04 19:47:49,325314.03
1822,Yusuf Santoso,2024-02-13 00:56:01,420712.68
1823,Kirana Novitasari,2024-09-03 02:18:31,118194.95
1824,Lutfi Bayhaqie,2024-11-24 21:06:40,453045.44
1825,Xenia Ramdani,2024-09-22 20:51:06,279601.72
1826,Qila Permadi,2024-10-15 21:48:04,200799.71
1827,Gilbert Maulana,2024-09-29 20:14:58,36475.82
1828,Andi Saputra,2024-11-03 18:21:42,118647.14
1829,Rafi Nugroho,2024-12-05 18:03:00,495706.62
1830,Daniel Rosadi,2024-10-12 20:53:28,157174.9
1831,Citra Saputri,2024-08-30 19:15:21,390146.15
1832,Jihan Susanti,2024-12-03 20:49:23,430406.31
1833,Rafi Fitriani,2024-03-27 18:33:08,155593.45
1834,Rizky Susanti,2024-09-29 05:58:23,390393.13
1835,Zidan Maulana,2024-08-11 01:29:38,317372.03
1836,Fikri Basuki,2024-06-16 11:29:07,131299.4
1837,Laras Amelia,2024-02-17 17:47:29,370527.91
1838,Tirta Nugroho,2024-09-04 06:18:06,83273.98
1839,Ali Halim,2024-01-22 19:57:20,230874.56
1840,Gita Santoso,2024-08-09 13:50:29,155778.54
1841,Farah Nugraheni,2024-02-10 19:04:55,64417.38
1842,Yanti Lestari,2024-02-07 17:53:20,269151.75
1843,Jamil Widyawati,2024-10-14 19:30:08,401765.93
1844,Kiki Surya,2024-07-13 06:30:16,21712.35
1845,Mahesa Wijanarko,2024-09-22 05:05:23,495737.56
1846,Aisyah Rizal,2024-03-16 03:26:52,104005.52
1847,Odelia Sulistyo,2024-05-19 18:59:27,267156.69
1848,Andi Dwiputra,2024-10-15 20:26:34,398388.49
1849,Rina Widyawati,2024-11-20 21:39:08,124282.57
1850,Dimas Wulandari,2024-01-19 21:40:03,29023.15
1851,Faisal Ramadhan,2024-09-07 20:16:02,206121.44
1852,Tiara Kusuma,2024-12-13 19:57:04,54699.17
1853,Qila Pratama,2024-07-15 10:02:26,49103.49
1854,Farras Ambarwati,2024-12-22 19:47:19,61411.82
1855,Alex Ramadhan,2024-11-17 21:16:11,453015.59
1856,Fikri Ramdani,2024-01-04 21:16:37,296871.85
1857,Abdi Santoso,2024-02-18 09:14:43,326785.46
1858,Farah Anggara,2024-01-15 03:57:42,242070.53
1859,Citra Saputri,2024-09-16 13:06:10,209426.18
1860,Laras Hardiansyah,2024-07-19 17:03:53,307603.02
1861,Ani Baswedan,2024-08-01 20:20:54,448981.71
1862,Gilbert Sari,2024-02-07 14:06:33,78069.1
1863,Putri Nurfadilah,2024-02-10 12:24:15,379662.6
1864,Jihan Adinata,2024-02-23 20:01:28,380087.15
1865,Veron Febriana,2024-08-04 20:55:55,306301.66
1866,Gita Widyawati,2024-01-17 18:30:05,404904.21
1867,Pandu Hidayat,2024-09-12 20:59:06,307703.5
1868,Hafiz Rahayu,2024-05-05 20:29:07,312634.52
1869,Jihan Rizal,2024-12-09 12:51:32,99954.27
1870,Laras Baswedan,2024-01-18 21:28:41,119967.17
1871,Udin Kusuma,2024-11-12 01:43:08,109244.85
1872,Rina Pratama,2024-01-22 20:19:45,58399.69
1873,Tariq Widyawati,2024-10-29 01:55:03,58992.49
1874,Neneng Hidayat,2024-10-22 17:45:15,26071.46
1875,Alex Rahayu,2024-11-18 03:44:10,11779.87
1876,Valen Aryani,2024-12-12 10:01:49,268746.52
1877,Yohan Andini,2024-03-26 19:21:02,35659.11
1878,Alex Ramdhan,2024-04-30 23:00:17,302329.49
1879,Alex Fadilah,2024-07-02 08:20:00,493024.91
1880,Teguh Anggara,2024-06-11 02:02:07,321191.42
1881,Nabila Pratiwi,2024-06-07 16:21:02,83237.08
1882,Daniel Nugroho,2024-10-28 20:56:43,297492.53
1883,Budi Ramadhan,2024-03-30 18:46:04,468180.8
1884,Ulya Susanti,2024-03-03 19:34:07,494599.14
1885,Farras Utama,2024-10-12 21:52:59,344087.24
1886,Mila Sari,2024-09-24 19:57:22,395863.28
1887,Yusuf Mahardika,2024-04-21 18:25:04,245525.77
1888,Farah Maulida,2024-03-23 11:48:06,219129.48
1889,Mahesa Maulida,2024-09-29 17:10:55,114518.27
1890,Wira Novitasari,2024-06-03 17:28:32,137291.19
1891,Tono Nugraha,2024-05-11 21:04:56,172421.27
1892,Jamal Almira,2024-06-26 21:42:24,350863.15
1893,Hanif Andini,2024-09-29 16:26:09,117461.32
1894,Tari Yap,2024-12-17 09:58:35,194049.59
1895,Veron Wijaningsih,2024-08-31 21:32:01,415921.02
1896,Zidan Subianto,2024-01-27 21:00:01,352349.2
1897,Hafiz Almira,2024-02-04 20:58:20,20647.87
1898,Andi Aji,2024-11-29 21:36:33,304841.43
1899,Nurul Rosadi,2024-01-01 14:14:29,435163.11
1900,Nanda Dwiputra,2024-03-02 18:40:33,380106.66
1901,Aditya Yuliana,2024-04-21 22:19:51,370514.71
1902,Udin Surya,2024-10-30 20:55:13,406671.39
1903,Abdi Pratama,2024-04-02 14:14:33,384035.57
1904,Wulan Irwansyah,2024-07-26 00:22:18,494750.73
1905,Xenia Basuki,2024-08-29 12:44:09,253263.03
1906,Ilham Intan,2024-08-14 19:16:23,328711.49
1907,Jamal Harimurti,2024-02-06 21:56:46,22388.5
1908,Kartika Fadilah,2024-07-14 21:20:55,231217.97
1909,Bintang Nugraheni,2024-09-22 20:57:22,111340.04
1910,Vina Fitriani,2024-03-29 12:14:04,120820.14
1911,Rina Widodo,2024-11-05 18:46:33,409279.01
1912,Daniel Nugraha,2024-09-03 03:38:22,359047.26
1913,Kirana Hartati,2024-09-08 19:35:16,143201.68
1914,Maya Yusuf,2024-08-04 19:20:34,375670.3
1915,Oki Yusuf,2024-01-11 19:47:59,391841.36
1916,Hanif Nugraha,2024-06-11 19:14:55,368742.5
1917,Kartika Susanti,2024-09-11 11:19:44,479249.4
1918,Daniel Wijanarko,2024-09-29 19:21:10,433516.43
1919,Kartika Yap,2024-09-09 20:11:04,412412.13
1920,Farras Hidayat,2024-04-30 20:08:27,223610.27
1921,Lutfi Wulandari,2024-11-02 23:38:16,167984.72
1922,Nanda Novitasari,2024-05-30 21:27:45,478254.69
1923,Umar Rohman,2024-08-19 03:36:40,406559.71
1924,Indra Aryani,2024-07-01 19:39:01,475780.57
1925,Fikri Hidayat,2024-06-10 19:28:08,254180.02
1926,Eric Baswedan,2024-10-08 09:04:27,64834.09
1927,Siska Nugroho,2024-06-01 19:55:50,412637.18
1928,Andi Sutrisno,2024-04-26 20:52:06,436851.44
1929,Hafiz Sari,2024-07-06 06:08:23,35914.06
1930,Joko Ambarwati,2024-11-13 21:10:14,286072.48
1931,Erlangga Putra,2024-12-18 18:22:39,255058.55
1932,Habib Hardiansyah,2024-08-24 19:16:17,130053.7
1933,Faisal Sari,2024-03-31 09:37:48,220699.6
1934,Alex Saputra,2024-08-29 21:06:44,340223.8
1935,Daniel Aji,2024-07-23 20:23:54,234780.49
1936,Budi Hardiansyah,2024-05-09 20:41:04,407365.39
1937,Oki Aji,2024-06-29 02:33:49,316517.19
1938,Aditya Permana,2024-07-24 20:10:51,307650.33
1939,Tariq Yudhoyono,2024-02-08 15:56:27,319065.99
1940,Teguh Pratama,2024-11-08 01:05:40,306745.02
1941,Laras Wijanarko,2024-12-24 19:51:42,280403.25
1942,Ani Lestari,2024-05-12 01:50:11,321211.7
1943,Tono Hardiansyah,2024-04-16 23:34:31,152816.64
1944,Tariq Rizal,2024-04-25 21:11:27,216534.17
1945,Rina Aji,2024-12-29 18:14:27,134530.12
1946,Wulan Subianto,2024-07-13 18:56:52,35329.11
1947,Rizky Rizal,2024-05-27 05:46:34,197120.45
1948,Dewi Intan,2024-11-01 16:38:08,126785.78
1949,Ajeng Fitriani,2024-12-26 21:48:11,62603.49
1950,Ulya Ramdani,2024-03-10 21:03:56,373927.85
1951,Fikri Yudhoyono,2024-09-01 03:51:26,438160.69
1952,Galih Permana,2024-12-31 04:22:59,310495.09
1953,Dewi Irwansyah,2024-10-07 21:35:51,422365.53
1954,Tari Ramadhan,2024-03-26 20:08:12,258013.42
1955,Aditya Utama,2024-08-23 01:15:27,261291.26
1956,Udin Dwiputra,2024-06-03 14:11:49,158262.66
1957,Bagus Sulistyo,2024-10-07 21:55:18,151891.8
1958,Gilang Sutrisno,2024-09-04 20:33:42,385932.74
1959,Farras Sulistyo,2024-02-10 18:40:50,142757.45
1960,Rizky Maulana,2024-01-11 20:57:56,256148.44
1961,Andi Dwiputra,2024-12-17 21:49:07,415532.41
1962,Mega Andini,2024-02-14 20:45:04,179879.84
1963,Dimas Amelia,2024-05-31 20:30:31,483048.97
1964,Alex Setiawan,2024-12-31 22:01:03,240979.65
1965,Gita Santoso,2024-05-29 20:52:02,57870.47
1966,Reza Hardiansyah,2024-12-14 18:52:10,220577.77
1967,Cindy Santoso,2024-10-24 18:05:58,353113.17
1968,Mahesa Sutrisno,2024-04-15 09:06:20,289509.73
1969,Bagus Wulandari,2024-06-15 18:47:31,234029.74
1970,Bagus Wijaningsih,2024-05-25 18:24:46,283136.81
1971,Oki Fadilah,2024-10-26 09:32:18,445222.47
1972,Eric Amelia,2024-10-17 21:31:42,126426.92
1973,Aisyah Lestari,2024-09-20 01:41:10,335715.62
1974,Tirta Andini,2024-12-30 21:32:39,306576.36
1975,Reza Putra,2024-12-09 04:38:05,295728.91
1976,Zidan Yuliana,2024-12-17 18:49:47,72776.76
1977,Jamal Bayhaqie,2024-03-16 21:29:19,149089.73
1978,Farah Wijaningsih,2024-03-11 11:30:04,322792.65
1979,Wira Andini,2024-01-02 03:23:40,153707.77
1980,Veron Dwiputra,2024-03-07 10:22:14,331928.02
1981,Zain Nugraha,2024-03-07 12:18:11,220492.77
1982,Eric Susanti,2024-12-07 20:23:58,456059.63
1983,Danu Saputri,2024-04-17 20:51:25,371981.34
1984,Niko Yunita,2024-03-02 00:36:58,306982.7
1985,Dian Agung,2024-02-25 02:50:55,424997.71
1986,Indra Yuliana,2024-06-03 19:10:39,263024.84
1987,Nabila Kurniawan,2024-08-29 09:49:06,223209.21
1988,Jamal Oktaviani,2024-04-29 03:27:09,424147.26
1989,Sekar Hartati,2024-03-31 00:29:43,55893.32
1990,Udin Sari,2024-12-18 20:21:35,390871.52
1991,Jamal Rahayu,2024-03-15 21:03:50,462444.09
1992,Tono Hartati,2024-10-04 10:11:57,416267.3
1993,Tari Oktaviani,2024-12-18 19:53:08,440566.78
1994,Zain Permadi,2024-06-07 18:20:31,250213.75
1995,Wahyu Fadilah,2024-03-06 20:14:44,343991.84
1996,Bagus Syahrul,2024-11-16 20:10:45,292086.52
1997,Joko Basuki,2024-03-29 20:41:01,458767.94
1998,Kirana Ramdani,2024-07-28 21:33:44,360080.72
1999,Ajeng Yudhoyono,2024-04-30 19:20:05,198097.98
2000,Tariq Hidayat,2024-01-03 21:03:05,373778.79
2001,Oki Rosadi,2024-08-01 20:54:01,81282.37
2002,Hanif Basuki,2024-05-25 19:17:43,457985.2
2003,Neneng Harimurti,2024-04-26 20:12:16,71535.25
2004,Pram Susanti,2024-04-29 18:04:00,57590.27
2005,Ani Rosadi,2024-10-25 18:36:40,434892.77
2006,Danu Pratama,2024-07-15 20:22:11,447115.94
2007,Dimas Saputra,2024-01-25 19:05:39,467323.94
2008,Oki Harimurti,2024-08-28 21:17:05,325490.88
2009,Sekar Bayhaqie,2024-09-08 21:15:36,97486.58
2010,Danang Ramadhan,2024-01-01 20:09:43,113333.5
2011,Danang Wijaningsih,2024-01-13 18:55:29,474709.58
2012,Rafi Anggara,2024-10-20 07:50:54,201738.11
2013,Nurul Pratiwi,2024-07-26 23:59:26,232758.83
2014,Aisyah Widodo,2024-10-04 21:15:22,193613.49
2015,Yohan Susanti,2024-04-13 20:51:02,189687.48
2016,Qila Bayhaqie,2024-12-28 22:05:49,486294.41
2017,Pandu Nugraha,2024-02-14 13:12:45,196531.95
2018,Veron Maulana,2024-07-31 21:23:39,384988.95
2019,Farras Yunita,2024-09-02 03:57:39,339983.35
2020,Rina Novitasari,2024-07-29 04:55:44,190321.59
2021,Kartika Sapari,2024-02-04 18:32:23,182216.62
2022,Rafi Pratiwi,2024-08-25 22:13:32,280541.63
2023,Gita Utama,2024-02-16 04:09:38,124546.76
2024,Sekar Permana,2024-09-08 13:28:32,67580.09
2025,Elok Subianto,2024-01-03 21:51:58,266291.85
2026,Rina Sulistyo,2024-06-23 10:22:59,253889.59
2027,Fikri Putra,2024-05-30 22:49:11,454625.52
2028,Nadya Adinata,2024-02-16 19:35:29,10785.62
2029,Mega Kurniawan,2024-08-01 12:55:45,132730.29
2030,Hanif Saputri,2024-06-03 21:08:13,21299.77
2031,Eka Susanti,2024-09-18 20:04:08,43098.82
2032,Dian Maulana,2024-04-29 20:36:38,403778.59
2033,Dewi Febriana,2024-05-26 18:48:48,284212.66
2034,Yohan Basuki,2024-09-23 04:22:12,306517.11
2035,Nabila Ramdani,2024-04-02 21:42:17,255095.15
2036,Valen Nurfadilah,2024-03-12 10:24:09,164474.56
2037,Gilang Intan,2024-11-11 19:11:22,327020.19
2038,Veron Wijaya,2024-07-19 14:31:50,31293.02
2039,Salsa Nugraheni,2024-01-15 18:36:17,226828.73
2040,Pram Bayhaqie,2024-08-19 21:13:41,79741.14
2041,Mega Saputri,2024-04-10 20:19:05,157320.02
2042,Indra Hidayat,2024-06-08 20:41:46,306983.32
2043,Lusi Agung,2024-11-20 18:15:47,406312.43
2044,Danang Susanti,2024-06-11 18:46:13,35733.64
2045,Farras Satya,2024-02-04 09:48:34,137620.81
2046,Ilham Supriyadi,2024-01-02 17:54:22,199390.83
2047,Udin Utama,2024-04-11 21:26:00,200198.9
2048,Dudung Surya,2024-06-22 21:56:58,89501.27
2049,Tariq Almira,2024-08-11 15:50:45,162663.47
2050,Rina Amelia,2024-11-05 19:35:53,216507.75
2051,Nurul Bayhaqie,2024-08-01 21:23:48,260758.76
2052,Tariq Widodo,2024-04-18 09:15:49,72436.5
2053,Qomar Kusuma,2024-01-03 15:56:54,149470.19
2054,Valen Firmansyah,2024-04-28 12:38:52,22196.44
2055,Qomar Agung,2024-01-19 07:11:08,143153.04
2056,Rizky Baswedan,2024-01-19 20:27:11,281683.33
2057,Yanti Surya,2024-08-26 18:07:04,311281.03
2058,Tiara Kusnadi,2024-02-28 18:46:07,88286.52
2059,Ulya Sari,2024-10-10 20:54:12,141563.71
2060,Abdi Fitriani,2024-10-12 06:50:27,474088.19
2061,Indra Mahardika,2024-07-31 19:22:45,433174.27
2062,Omar Lestari,2024-01-08 13:27:24,320484.24
2063,Tariq Wijaya,2024-11-01 19:30:40,355902.97
2064,Lutfi Utama,2024-03-22 06:22:48,53631.37
2065,Laras Sulistyo,2024-08-14 20:02:19,494866.44
2066,Jamal Amelia,2024-10-17 18:26:50,279294.13
2067,Kiki Sari,2024-01-09 21:03:59,43019.2
2068,Eric Widyawati,2024-09-09 18:29:47,202978.12
2069,Jamil Kusnadi,2024-02-18 20:13:53,194738.16
2070,Maya Permadi,2024-02-19 19:34:51,77154.07
2071,Iqbal Pratiwi,2024-11-19 13:46:08,453029.44
2072,Mega Rahayu,2024-11-28 00:20:00,141633.87
2073,Lusi Surya,2024-01-17 19:19:21,310681.66
2074,Oki Widodo,2024-06-13 00:07:37,115780.08
2075,Ali Kusnadi,2024-01-28 19:31:36,238306.75
2076,Kiki Irwansyah,2024-08-01 16:21:17,432921.05
2077,Nurul Syahrul,2024-10-19 04:20:01,35515.28
2078,Maya Agung,2024-11-16 18:50:46,168522.72
2079,Gita Maulida,2024-04-12 01:33:59,186655.42
2080,Tono Supriyadi,2024-01-22 11:50:33,11339.92
2081,Qomar Yap,2024-05-18 21:50:37,82098.17
2082,Mahesa Yunita,2024-12-21 08:57:57,108325.28
2083,Dimas Yap,2024-08-23 19:04:51,125368.43
2084,Pandu Permana,2024-06-08 08:57:13,208498.68
2085,Budi Almira,2024-11-20 11:12:14,488268.7
2086,Wulan Sutrisno,2024-11-15 01:26:48,312587.61
2087,Kartika Rosadi,2024-01-06 19:12:24,359479.35
2088,Tariq Amelia,2024-01-15 12:16:41,493819.73
2089,Cahya Ramadhan,2024-02-11 21:44:45,154972.54
2090,Jihan Mahardika,2024-04-14 19:25:12,441390.9
2091,Elok Santoso,2024-10-12 21:00:28,273862.38
2092,Zidan Fitriani,2024-09-20 21:40:32,373306.22
2093,Neneng Susanti,2024-05-15 00:05:16,14779.13
2094,Syifa Wijaningsih,2024-06-13 13:32:15,170186.85
2095,Lusi Kurniawan,2024-05-12 06:40:05,59094.76
2096,Niko Santoso,2024-07-06 21:45:52,184075.28
2097,Joko Bayhaqie,2024-11-18 20:07:40,47108.13
2098,Xenia Dwiputra,2024-03-24 07:04:49,216804.47
2099,Dimas Susanti,2024-03-17 22:19:45,257936.39
2100,Yanti Permadi,2024-02-22 20:35:13,498711.56
2101,Erlangga Oktaviani,2024-03-12 18:19:09,169645.53
2102,Cahya Intan,2024-12-01 20:03:22,455987.4
2103,Ali Almira,2024-01-22 02:11:44,493867.92
2104,Abdi Kurniawan,2024-02-14 14:04:35,233735.94
2105,Gilang Wijanarko,2024-02-18 18:55:59,359187.22
2106,Ali Bayhaqie,2024-08-15 09:47:23,260388.94
2107,Dian Hartati,2024-05-07 13:12:58,499844.34
2108,Tariq Maulida,2024-04-06 14:22:58,169953.85
2109,Syifa Setiawan,2024-05-22 07:01:27,158913.35
2110,Tono Novitasari,2024-11-21 21:16:37,480756.89
2111,Kiki Fitriani,2024-09-21 01:15:34,235091.71
2112,Zidan Fitriani,2024-05-23 15:02:32,486049.83
2113,Jihan Anggara,2024-04-02 09:23:32,294440.42
2114,Tiara Surya,2024-04-22 06:06:13,145786.98
2115,Qomar Aji,2024-06-24 16:35:58,231445.6
2116,Qomar Basuki,2024-10-12 19:32:49,495227.0
2117,Cahya Firmansyah,2024-08-23 18:53:12,268507.67
2118,Nabila Ramadhan,2024-05-13 21:17:17,405139.02
2119,Rizky Ambarwati,2024-07-31 21:17:44,230673.57
2120,Wulan Yuliana,2024-10-21 18:12:08,397097.55
2121,Cindy Yunita,2024-02-10 19:27:33,185706.52
2122,Mila Wijanarko,2024-10-21 15:56:11,15507.4
2123,Ulya Fadilah,2024-11-14 19:01:19,368586.89
2124,Fikri Sapari,2024-12-02 19:03:46,404320.96
2125,Bintang Irwansyah,2024-12-24 20:56:23,79412.61
2126,Kartika Fadilah,2024-12-01 21:11:24,341095.61
2127,Bagus Oktaviani,2024-02-27 19:46:59,162349.41
2128,Qila Subianto,2024-04-24 21:11:05,11837.88
2129,Yanti Fadilah,2024-06-17 20:26:04,78133.1
2130,Yusuf Syahrul,2024-08-12 17:23:03,241337.71
2131,Udin Wijanarko,2024-09-14 18:08:47,480351.2
2132,Syifa Permadi,2024-07-29 02:45:27,107531.33
2133,Elok Ambarwati,2024-10-04 03:42:10,59512.84
2134,Indra Intan,2024-07-20 17:42:47,374371.43
2135,Odelia Yusuf,2024-12-24 21:34:34,108179.74
2136,Neneng Surya,2024-06-02 16:06:39,125878.57
2137,Gilbert Permana,2024-06-28 21:08:59,365461.06
2138,Zara Nugraheni,2024-06-21 20:34:51,79429.64
2139,Eka Nugraheni,2024-01-18 18:26:59,393180.26
2140,Vina Wijaya,2024-09-04 06:45:29,225993.33
2141,Mahesa Hartati,2024-07-26 20:35:12,340872.4
2142,Tono Nugraha,2024-03-08 16:56:57,115507.24
2143,Salsa Baswedan,2024-02-29 21:26:55,459371.47
2144,Zain Mahardika,2024-01-12 23:13:45,193762.77
2145,Reza Wijaningsih,2024-12-05 23:49:38,270778.25
2146,Iqbal Widodo,2024-05-28 04:12:07,416107.68
2147,Eka Aryani,2024-04-18 21:27:59,297097.75
2148,Qomar Yuliana,2024-05-30 19:24:54,363144.85
2149,Abdi Febriana,2024-01-02 17:30:44,291613.8
2150,Dudung Utama,2024-04-06 18:56:20,143046.28
2151,Sekar Yunita,2024-01-15 23:10:33,353729.58
2152,Ulya Nugraha,2024-03-14 20:54:31,216141.33
2153,Lutfi Ambarwati,2024-11-12 00:05:41,239729.66
2154,Faisal Aji,2024-07-07 19:35:59,348154.43
2155,Rizky Syahrul,2024-07-28 19:13:25,378156.21
2156,Joko Maulida,2024-08-16 11:40:20,31058.83
2157,Rafi Widodo,2024-04-25 20:44:39,340932.81
2158,Veron Firmansyah,2024-11-30 05:17:57,257928.83
2159,Dudung Widodo,2024-03-24 21:21:44,105999.52
2160,Farras Widyawati,2024-09-27 15:46:47,421281.34
2161,Abdi Saputri,2024-08-31 19:41:32,181173.45
2162,Mega Putra,2024-03-17 12:34:17,461665.82
2163,Galih Maulana,2024-09-29 19:21:34,202126.21
2164,Galih Hardiansyah,2024-03-12 08:45:03,86965.13
2165,Tariq Hartati,2024-03-24 20:17:35,453850.01
2166,Tariq Nugraheni,2024-05-15 20:15:02,104576.01
2167,Dimas Santoso,2024-02-16 19:34:35,283589.28
2168,Oki Sulistyo,2024-09-29 10:13:54,130307.82
2169,Hani Ramdhan,2024-11-28 10:44:03,339312.89
2170,Bagus Fadilah,2024-02-28 21:57:22,23475.03
2171,Tiara Almira,2024-06-19 10:24:03,50608.69
2172,Mega Sulistyo,2024-08-25 05:14:42,102566.91
2173,Aditya Hidayat,2024-10-26 19:16:46,277770.37
2174,Sekar Hartati,2024-05-04 13:51:40,131786.81
2175,Syifa Sari,2024-04-10 14:15:40,383511.14
2176,Kiki Ramdani,2024-04-29 22:46:39,232415.76
2177,Rafi Aryani,2024-03-02 21:35:18,443425.47
2178,Tariq Ramdhan,2024-03-14 11:51:31,363940.2
2179,Wahyu Kusuma,2024-10-16 19:52:50,357951.18
2180,Nabil Maulida,2024-06-08 19:18:17,238876.7
2181,Bintang Nugroho,2024-10-15 15:32:16,131370.4
2182,Joko Satya,2024-10-16 20:22:18,295441.75
2183,Abdi Susanti,2024-02-24 11:38:19,243566.56
2184,Tari Lestari,2024-02-05 19:24:53,112334.15
2185,Gilang Kurniawan,2024-02-25 19:43:25,73367.64
2186,Laras Almira,2024-09-02 08:26:44,310909.76
2187,Farah Yusuf,2024-01-14 03:03:59,17254.36
2188,Nanda Satya,2024-01-12 19:36:15,441639.68
2189,Putri Syahrul,2024-04-21 19:04:31,244468.23
2190,Niko Permana,2024-08-31 20:24:08,161425.86
2191,Faisal Adinata,2024-03-24 21:24:37,420617.21
2192,Nabil Maulida,2024-02-18 21:09:31,188245.45
2193,Maya Rizal,2024-04-12 18:24:46,316187.36
2194,Pandu Widodo,2024-12-06 19:13:22,38936.12
2195,Teguh Ramdhan,2024-01-13 09:49:08,210721.82
2196,Dian Yunita,2024-10-11 09:17:56,334599.61
2197,Salsa Agung,2024-04-16 15:15:29,175728.68
2198,Aisyah Aji,2024-12-29 17:23:33,282128.52
2199,Ulya Febriana,2024-12-14 21:14:08,147302.69
2200,Teguh Maulida,2024-09-17 13:50:54,45061.93
2201,Veron Adinata,2024-03-17 01:54:11,150894.07
2202,Syifa Oktaviani,2024-03-06 21:18:52,260080.42
2203,Cahya Almira,2024-07-20 23:15:21,169503.62
2204,Umar Pratama,2024-03-11 19:00:05,426117.28
2205,Gita Dwiputra,2024-01-15 18:18:31,237139.65
2206,Bagus Sari,2024-07-30 19:52:49,114281.56
2207,Udin Susanti,2024-02-25 21:52:44,292207.36
2208,Salsa Supriyadi,2024-07-14 11:52:32,192734.9
2209,Aisyah Wijaya,2024-01-16 19:43:25,320724.01
2210,Hafiz Widyawati,2024-02-22 21:54:17,128929.2
2211,Wahyu Maulana,2024-08-26 18:00:44,116851.29
2212,Pandu Permana,2024-10-07 22:31:18,99920.45
2213,Mila Wibowo,2024-11-06 08:50:04,20056.01
2214,Kiki Yusuf,2024-01-12 09:11:21,237316.89
2215,Yusuf Yunita,2024-02-21 18:49:11,402916.8
2216,Aditya Harimurti,2024-12-07 09:48:01,453402.34
2217,Zain Aji,2024-05-23 20:05:24,484298.15
2218,Yusuf Mahardika,2024-04-05 14:02:26,186927.43
2219,Jamal Fadilah,2024-06-15 21:26:26,284885.16
2220,Farras Utama,2024-10-29 08:09:03,330928.12
2221,Nanda Yap,2024-04-04 05:01:39,459147.82
2222,Ulya Wulandari,2024-11-09 22:37:49,33790.84
2223,Dewi Bayhaqie,2024-11-15 21:02:12,391558.34
2224,Kirana Andini,2024-09-19 00:23:51,161602.27
2225,Kartika Mahardika,2024-03-16 21:28:31,283129.93
2226,Kirana Kusuma,2024-06-02 20:31:14,394276.2
2227,Udin Subianto,2024-08-16 21:34:21,366994.67
2228,Dewi Ramdani,2024-11-13 23:01:15,258615.3
2229,Tiara Fitriani,2024-06-25 23:42:36,92589.06
2230,Jamil Hartati,2024-05-23 20:34:50,385484.31
2231,Faisal Widyawati,2024-05-14 19:11:10,37003.72
2232,Budi Ramdhan,2024-10-26 18:41:34,223286.1
2233,Nanda Ambarwati,2024-06-08 11:51:25,132491.66
2234,Hani Pratama,2024-02-03 14:55:46,198810.91
2235,Budi Rahayu,2024-11-21 20:29:30,413485.82
2236,Iqbal Sulistyo,2024-09-27 21:51:43,430088.14
2237,Pandu Intan,2024-07-25 02:16:21,187487.89
2238,Nadya Setiawan,2024-01-21 20:24:37,91026.28
2239,Cahya Widyawati,2024-01-20 10:08:21,292173.97
2240,Gilang Lestari,2024-08-22 00:39:34,226224.0
2241,Galih Uno,2024-10-23 16:20:22,266024.7
2242,Hafiz Saputri,2024-05-26 20:55:45,76697.88
2243,Cindy Dwiputra,2024-07-26 04:02:46,64152.24
2244,Mahesa Pratiwi,2024-02-12 20:13:25,471358.64
2245,Nanda Ramadhan,2024-09-01 20:08:18,75594.22
2246,Dudung Wulandari,2024-07-20 19:59:34,232252.21
2247,Eka Bayhaqie,2024-02-26 18:12:06,193064.15
2248,Neneng Baswedan,2024-01-03 00:13:23,489431.26
2249,Pandu Amelia,2024-04-12 19:57:43,206907.46
2250,Joko Saputra,2024-12-21 21:55:50,81540.14
2251,Cindy Ramadhan,2024-03-12 18:53:56,365078.28
2252,Alex Intan,2024-09-14 19:57:47,235138.94
2253,Siska Kusnadi,2024-08-11 07:49:11,295089.64
2254,Yanti Aji,2024-11-12 18:56:09,122357.13
2255,Bintang Hartati,2024-12-01 17:10:11,382649.42
2256,Laras Susanti,2024-02-20 18:41:16,345604.02
